path,times_optimized,avg_percent_optimized,avg_optimized_throughput_kb/s
AWS_US_WEST_1_CALIFORNIA -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,44,38.00874396340537,203.69128690825073
AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,44,3.767596622695705,113.73703878779861
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,44,15.758884981138651,93.85168939108405
AZURE_US_EAST -> GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON,44,4.0711794740166996,60.28511699282012
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,44,20.647580363510027,204.17999198398218
AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,44,27.651945445238272,139.43152637004647
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,42,27.201051041522085,88.39952949454937
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,41,0.3416595869582051,1.460506472232339
AWS_US_WEST_1_CALIFORNIA -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,41,56.51215225203576,271.65583850244377
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,41,14.843189067267753,77.57280775805202
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_SA_EAST_1_SAO_PAULO,41,12.453771094780082,64.61820035807989
AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,41,26.763335546433165,211.5439014205125
AWS_SA_EAST_1_SAO_PAULO -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,41,31.291939466175894,89.33826634488065
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON,40,29.719413924019282,152.6811001583825
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,40,14.296105935514452,304.7147339857279
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,40,28.88384362539087,83.97708517378555
AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,39,15.562768225248092,209.01608592473508
GCP_ASIA_EAST_1 -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,39,4.246073723219054,18.04603701439197
AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,39,5.973818452033241,66.77864110930636
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> GCP_ASIA_EAST_1,38,6.112640458145198,29.41264865634156
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_SOUTH_AFRICA_NORTH,38,27.164066421352672,91.109375202134
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL,38,4.040125320848235,123.07264008706807
AWS_US_WEST_2_OREGON -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,38,32.028692462969495,97.67586357952126
AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1 -> GCP_ASIA_EAST_1,38,20.462084310469496,112.23270446196204
AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO,37,14.322546005076306,198.93386490791
AZURE_US_EAST -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,37,8.571497435154342,139.17880905087463
AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,37,23.97628658531743,134.82575578704018
AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,36,21.386800662998805,70.3843934737884
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,36,6.3630208017936924,63.86082023791971
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,36,13.82359392886136,73.12816738923175
AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,35,25.448580065691722,166.9660334840554
GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,35,3.967174228377187,117.1077088585771
AZURE_SOUTH_AFRICA_NORTH -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,35,0.589751019466133,3.806293271872164
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,35,19.28554819170218,99.58037336855523
GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> GCP_ASIA_EAST_1,35,5.572221903421523,26.830133779098844
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,34,20.944517400103365,114.5168118227358
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AWS_EU_CENTRAL_1_FRANKFURT,33,26.668865865686257,172.78372306491042
AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,33,4.0987740748529715,26.954598594351523
AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,33,8.85225881694102,50.43722860638013
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,32,1.003809589230797,7.3933234964727035
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,31,21.402377158663395,85.69374178284562
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_WEST_2_OREGON,31,8.706832890185158,55.610840629399945
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,31,28.821545099394065,92.57519668150229
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,31,0.5521619636828933,3.7429572127210804
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,30,15.95822806812461,79.64484322745096
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,29,13.761128477227821,53.22842503001243
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AZURE_BRAZIL_SOUTH,29,7.699869418060995,42.126439953809495
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AZURE_SOUTH_AFRICA_NORTH,29,10.831960711595473,60.90603654430129
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_WEST_1_CALIFORNIA,29,18.595774971988455,115.6455125168684
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,29,28.529551330535973,185.75165142446383
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,28,3.729196072497836,18.569352461699793
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,28,27.6694072138019,90.49669891637853
AWS_US_WEST_2_OREGON -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,27,18.434584427386095,118.52061071077355
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,27,19.017851468691738,260.6931238542827
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,26,16.13168133182496,102.776607627653
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,26,27.942592350137303,129.817661868328
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,26,21.106804185686627,114.05569635455367
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,26,22.119251707454666,126.93530943042833
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,26,22.87818832610401,125.57896096283969
GCP_EUROPE_NORTH_1 -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,25,0.8133599053701921,4.949467759325103
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AWS_SA_EAST_1_SAO_PAULO,25,16.538485324306972,94.49129856574643
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> GCP_US_CENTRAL_1,24,10.415374498732593,91.21882662088228
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,24,16.528311523579074,106.8230678320981
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON,24,10.556422256894942,66.34784562796415
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> GCP_US_SOUTH_1,23,13.275005677895516,288.86681902410874
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST,23,23.143652641593405,255.9086309825991
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_EU_NORTH_1_STOCKHOLM,23,25.884109214903123,123.8738522982278
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> GCP_US_CENTRAL_1,22,10.404277180989492,89.32434803652836
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,22,26.662687124297907,83.80341249036246
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON,22,19.667421095157227,121.4806930893036
AZURE_SOUTH_AFRICA_NORTH -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,22,0.8254125848599071,3.0897374629242336
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_BRAZIL_SOUTH,22,20.420419362738226,111.8977886599738
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,22,35.65404315538522,266.18751602003124
AWS_US_EAST_2_OHIO -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,22,47.68508734584134,325.4735699100213
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,21,25.05154545485494,141.31066708951812
AWS_EU_NORTH_1_STOCKHOLM -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,21,10.914286867662323,58.97917746412236
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,21,14.394267203046581,134.32651199725012
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,21,23.811964034426172,556.3761276330752
AWS_SA_EAST_1_SAO_PAULO -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,21,24.380927861215618,114.86020176760798
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,21,20.622066179463282,125.54771679512123
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,20,27.84033275860065,99.30379483844871
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,20,21.260928280353582,134.24025191567125
AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1 -> AZURE_JAPAN_EAST,20,15.595053619947036,98.95816235792483
AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AZURE_SOUTH_AFRICA_NORTH,20,23.544757336813326,77.81047873196297
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_WEST_2_OREGON,19,12.73261643588231,78.17721711479578
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,18,21.511458242722327,80.63259678176462
AWS_US_WEST_1_CALIFORNIA -> AZURE_JAPAN_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,18,17.011760689109156,85.73115247697967
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_SA_EAST_1_SAO_PAULO,18,0.4938634271108291,1.8566477865690558
AWS_US_WEST_2_OREGON -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,18,32.00924748493175,167.73355564008637
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,17,14.449216353478084,94.03021259147852
AZURE_BRAZIL_SOUTH -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,17,1.1750321425555872,8.737707807829793
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,17,21.043793452350183,123.50834596043774
AZURE_SOUTH_AFRICA_NORTH -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,17,0.5928953158792072,2.2301901445629255
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,17,28.694016530457105,144.69700718905347
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,17,34.324432382382795,209.9171674750629
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,16,11.861835377107683,78.4597796354833
AZURE_SOUTH_AFRICA_NORTH -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,16,1.8126941495147426,7.782032442704576
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> GCP_ASIA_EAST_1,16,4.116824336697865,13.714012747324432
AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO -> AWS_US_WEST_1_CALIFORNIA,15,1.178996015062909,8.753263887291041
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,15,20.037330674593466,108.42435796097118
AWS_US_WEST_1_CALIFORNIA -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,15,36.412637395049146,190.45347972005686
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_US_WEST_2_OREGON,15,15.024504119178053,92.52494167808356
AWS_US_WEST_2_OREGON -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,15,21.40101609377907,229.16050796112404
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_EU_NORTH_1_STOCKHOLM,15,27.59390997117356,155.19996235507517
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_EAST_2_OHIO,15,15.204143474781558,142.4252482448419
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,15,18.73979009208038,106.50108764778963
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,15,28.011812312787914,189.82400037538275
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON,14,22.564778323827202,122.37832079675161
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,14,21.4219675224575,126.06509139524769
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,14,25.1405615298612,81.415451691807
AZURE_SOUTH_AFRICA_NORTH -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,14,0.6154065120675265,3.9669933504465007
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,14,2.3875228897860628,9.825281342089795
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,14,35.87110873579276,194.72199061591266
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,13,19.68070568480841,70.29392863532144
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,13,19.44345185339452,116.65798678842782
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,13,29.13340842791844,187.12331591525742
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AZURE_JAPAN_EAST,12,18.76454890562441,85.27397858151932
AWS_US_WEST_1_CALIFORNIA -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,12,25.715736771962376,143.93035511781306
AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT,12,21.667605801521123,141.8336797315951
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,12,6.6147173718641525,45.65188728715839
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT,12,20.931152112254917,532.2941904642339
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_FRANCE_CENTRAL,12,34.88467326558726,196.3265942671744
AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,12,29.45193635156265,93.35801701775142
GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,11,18.272543751015185,334.4100929364449
GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON,11,25.665797005498348,377.02693216054877
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,11,13.336753714558384,176.9700186167688
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,11,18.913853413834506,114.14599515507234
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AZURE_JAPAN_EAST,11,21.200224487452168,90.80700200351441
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST,11,12.669681952964707,349.088695014364
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,11,13.304534215249278,156.57644213266144
AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,11,11.700831282441486,175.16934718476045
AWS_EU_CENTRAL_1_FRANKFURT -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,10,5.747796547539625,34.12410665121536
AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,10,4.7524018126622725,135.2817799824602
AWS_US_WEST_1_CALIFORNIA -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,10,11.28966767649474,82.84510819969421
AZURE_SOUTH_AFRICA_NORTH -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,10,0.4471023262167439,1.6802396233038621
AZURE_JAPAN_EAST -> GCP_US_SOUTH_1 -> AWS_US_EAST_2_OHIO,10,8.139669619528155,56.762200717551195
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,10,9.273823130898869,92.12406829891529
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> GCP_US_SOUTH_1,10,7.7364551357741975,65.08766559602691
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,10,26.6719014308492,148.12905645377475
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,10,10.448829416518974,110.45118903778211
GCP_ASIA_EAST_1 -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,10,5.488962766173757,26.389624061045538
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,9,18.367094795540932,117.0495194856743
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,9,2.066245554901241,21.86258910599372
GCP_ASIA_EAST_1 -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,9,12.210595651517137,37.88504496107487
AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,9,11.444823947494074,81.8106481755807
AWS_US_WEST_1_CALIFORNIA -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,9,18.027232492011468,109.97719017793338
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,9,10.602470012480959,76.79667898197386
AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,9,22.59288928736861,147.17474208776798
AZURE_SOUTH_AFRICA_NORTH -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,9,0.9254825318746268,4.293439458508146
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,9,16.505086471650397,56.19742307208867
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,9,10.47549963624498,70.83450399854644
AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,9,27.409413687399176,153.151832581456
AWS_US_WEST_2_OREGON -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,9,44.01684804007823,205.3744341908532
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,9,22.566905019986415,118.47789127551653
AWS_EU_NORTH_1_STOCKHOLM -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,9,19.766689229727127,120.87756530201455
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,9,16.704404154150033,98.48200365509763
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AZURE_SOUTH_AFRICA_NORTH,9,1.5077879928790388,5.607775693924566
AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,8,21.522430201409612,247.19228132995204
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AZURE_SOUTH_AFRICA_NORTH,8,22.329641264752407,72.39381534445494
AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,8,14.75983780833772,53.26175427557507
AZURE_US_EAST -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,8,24.98640604307902,219.76573679619082
AWS_US_WEST_2_OREGON -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,8,27.965353036181806,152.84134017654628
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,8,13.061436354352713,84.50905725817461
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,8,22.85342951447389,77.37809653782523
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,8,18.869507070602243,163.37213453721495
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,7,27.444568697548462,258.65678141874264
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_SOUTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,7,19.344602801838334,73.20272445465292
