path,times_optimized,avg_percent_optimized,avg_optimized_latency_ms,number_hops
AZURE_JAPAN_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,11,4.927618945355217,1.304636869843473,2
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> GCP_EUROPE_NORTH_1,11,4.826767809806287,0.648898727310801,1
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,10,1.1050167127827804,0.11228395980651812,2
GCP_US_CENTRAL_1 -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,9,1.9028644012944795,0.2969772560188877,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,9,0.6104855322652591,0.17795050024587145,1
AZURE_JAPAN_EAST -> AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1,9,58.87691021427941,21.558456064748395,1
AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,9,1.4672772035196235,0.222149189327564,1
GCP_EUROPE_NORTH_1 -> AZURE_US_EAST -> GCP_US_CENTRAL_1,9,1.99148533831901,0.2631263217659163,1
GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA -> AZURE_JAPAN_EAST,9,11.42826127782074,1.940791365672745,1
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST,8,2.9208378894095333,0.3364638622088023,1
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,8,1.3635644621716625,0.19868465140007174,2
AWS_US_WEST_1_CALIFORNIA -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,8,1.0712294025050695,0.18568638789702163,1
AZURE_JAPAN_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,7,38.747796414523506,24.4297466140519,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AZURE_JAPAN_EAST,7,0.27549837573559444,0.0711928152408503,1
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_EU_NORTH_1_STOCKHOLM,7,2.946005322495371,0.3925801577029875,1
AZURE_JAPAN_EAST -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,6,3.0142129790124095,0.7793950998651211,1
GCP_ASIA_EAST_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,6,4.234250646578319,1.3267857028949948,3
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1,6,86.43634781623284,92.9824557164314,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,6,1.0735190002809314,0.12968438324302695,2
AWS_EU_NORTH_1_STOCKHOLM -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,6,3.5335434400534993,0.9172613820434605,1
AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_CENTRAL_1,6,1.305822733285844,0.19120919922291646,2
AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,6,4.105156951853783,1.289895665483226,3
GCP_ASIA_EAST_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,5,0.833339766822605,0.22611643980781082,1
GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_BRAZIL_SOUTH,5,0.38887666059074233,0.08594041762990112,1
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,5,0.7587766938712881,0.15240336017086353,1
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,5,3.6924600636267235,0.4585003799547849,1
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> GCP_US_CENTRAL_1,5,3.6006232332987165,0.5570479024754604,1
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,5,5.172420597243121,0.8931412000674765,3
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,5,43.57327468107872,33.299979561707005,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_US_WEST_1_CALIFORNIA,5,2.984827033630011,0.5196779210746183,1
AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,5,98.77949598628767,578.6123740796756,1
GCP_ASIA_EAST_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,4,87.09318038804668,174.18636077609335,1
GCP_ASIA_EAST_1 -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,4,2.1489362753399077,0.4262074506641511,2
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AZURE_SOUTH_AFRICA_NORTH,4,0.9336527064367162,0.19101262528238294,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_AUSTRALIA_SOUTHEAST_1,4,0.591532994609667,0.1753686019583256,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,4,1.2675386409157663,0.2186700750826276,3
AZURE_BRAZIL_SOUTH -> AWS_US_WEST_1_CALIFORNIA -> AZURE_JAPAN_EAST,4,0.49964413395916507,0.14023297535459278,1
AZURE_JAPAN_EAST -> GCP_US_SOUTH_1 -> AWS_SA_EAST_1_SAO_PAULO,4,1.9127802750475875,0.5357835470931605,1
AZURE_JAPAN_EAST -> AWS_US_WEST_1_CALIFORNIA -> AZURE_BRAZIL_SOUTH,4,0.5135539003876755,0.1438706512999488,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,4,3.5285215946882165,0.6068524503689332,1
AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,4,4.81045095260757,0.6564928750094623,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AZURE_JAPAN_EAST,4,67.95820970313424,81.8182656738827,1
AWS_SA_EAST_1_SAO_PAULO -> GCP_US_SOUTH_1 -> AZURE_JAPAN_EAST,4,2.6205973550214368,0.7465747509058929,1
GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,3,39.30901974817389,2.4882535337686322,1
AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,3,69.64017928234651,58.45692956694014,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AZURE_BRAZIL_SOUTH,3,0.45408754022129294,0.09781660452669594,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_CENTRAL_1,3,1.724828223039232,0.21650386637096092,1
AZURE_US_EAST -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,3,97.37459785010287,194.74919570020575,1
GCP_ASIA_EAST_1 -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,3,5.580539138989193,1.53509093397588,3
AZURE_BRAZIL_SOUTH -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,3,1.9752188642864765,0.44507503298518714,1
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,3,1.8925413561324378,0.30172840021502056,1
AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM,3,96.86077650645758,130.51800213309738,1
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,3,8.245171885296775,1.0330124350730316,1
AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,3,0.5048804133548801,0.021406466718568856,2
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> GCP_EUROPE_NORTH_1,3,5.161552852452999,0.7667155339731835,1
AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,3,1.8428632898155994,0.3646325996669475,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,3,2.5812075006722224,0.46693940009087664,2
GCP_US_SOUTH_1 -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,3,92.53274621669334,185.06549243338668,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST,3,0.6110326325604931,0.1563793646103817,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH,3,0.21453284084743673,0.0765685714820108,1
GCP_AUSTRALIA_SOUTHEAST_1 -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,3,87.26417766947188,122.08131576832481,1
GCP_EUROPE_NORTH_1 -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,3,2.638875247240191,0.38144643331179395,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> GCP_AUSTRALIA_SOUTHEAST_1,3,70.83203719445102,105.14815499930894,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,3,0.44108219974300367,0.08823923538633094,1
GCP_ASIA_EAST_1 -> GCP_US_SOUTH_1 -> AWS_SA_EAST_1_SAO_PAULO,3,0.7354988737880097,0.22174360443993346,1
AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AZURE_SOUTH_AFRICA_NORTH,3,0.3628701302056614,0.12968896529249596,1
AZURE_JAPAN_EAST -> AZURE_US_EAST -> GCP_EUROPE_NORTH_1,3,1.0353687270758027,0.25685506479931064,1
AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,2,76.51371324327395,90.72060479848005,1
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,2,0.3956397754081742,0.059434649756440194,3
GCP_ASIA_EAST_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,2,1.8976350378547058,0.5738551481044851,3
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT,2,97.88500889835632,195.77001779671264,1
AZURE_BRAZIL_SOUTH -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,2,0.9009898889444146,0.20150769960309844,1
AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,2,38.21248397340905,2.408569950102901,1
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,2,9.009240059960256,1.1583920504563139,2
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH -> AWS_SA_EAST_1_SAO_PAULO,2,0.5865051161894064,0.08226885183830746,2
AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_US_EAST,2,90.59483464178261,95.10033075002866,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,2,24.4525484204247,2.927128449664451,2
GCP_AUSTRALIA_SOUTHEAST_1 -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,2,0.0954779417421725,0.029688095855817664,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_FRANCE_CENTRAL -> GCP_EUROPE_NORTH_1,2,0.9619043870744082,0.2897344504162902,1
AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,2,5.073368359492947,0.46282610032903904,1
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL,2,9.645945311416892,2.379745255166199,2
AZURE_BRAZIL_SOUTH -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,2,0.7441077002564689,0.16217880047406652,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,2,86.83002795947328,92.52195250082877,1
GCP_EUROPE_NORTH_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> GCP_AUSTRALIA_SOUTHEAST_1,2,73.94048125122616,85.2885661525761,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,2,3.9018351056622436,0.7948751502226514,1
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,2,8.692846986764769,1.7566221499691892,1
AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> AZURE_US_EAST,2,97.37742860015715,194.7548572003143,1
AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,2,3.506667175866418,0.7366201520653703,1
AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO,2,93.00974057641511,96.39486780015432,1
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AWS_US_EAST_2_OHIO,2,1.3546049791496095,0.1792056999875058,1
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,2,5.9671800966473505,0.7348545501372428,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AWS_US_WEST_1_CALIFORNIA,2,2.3856681864172224,0.4331790989454021,1
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,2,81.27274989627013,89.87029794989212,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AWS_US_WEST_1_CALIFORNIA -> GCP_US_SOUTH_1,2,82.79578506847052,91.21265119915734,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,2,2.069679856677087,0.7631748514540959,1
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,2,4.611265244473639,0.893482800165657,1
GCP_ASIA_EAST_1 -> GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1,2,83.64314848473063,91.64322054784861,1
GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,2.912440037097097,0.3658162968349643,1
GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,3.197127268901667,0.4275063951354241,1
GCP_ASIA_EAST_1 -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,0.35971997777934916,0.09907190178637393,1
AZURE_FRANCE_CENTRAL -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,2.505409900479949,0.5457104984088801,1
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO,1,0.0721625065186915,0.007273900700965896,2
GCP_ASIA_EAST_1 -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,1.9038079108649408,0.573741996413446,2
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> AZURE_US_EAST,1,10.998619286489985,1.7260497086681426,1
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,9.769030008992496,1.1067376006394625,2
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> GCP_EUROPE_NORTH_1,1,2.439431493202071,0.601151303271763,1
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> AWS_SA_EAST_1_SAO_PAULO,1,10.300403029957605,2.922650394611992,1
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,1,18.286451768529044,3.156450900132768,1
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,1,6.732117744615806,0.9391342959133908,1
AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,1,8.752234949009063,2.7008002034563106,2
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> AWS_EU_NORTH_1_STOCKHOLM,1,9.68038111480305,2.503364096628502,1
AZURE_US_EAST -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,1,1.1691257422420942,0.13301930157467723,1
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,8.095420042211,0.7298832005290024,2
AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,1,0.3769780041402715,0.09408170044480357,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,1.5461161750137453,0.4706908990556258,2
AZURE_US_EAST -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,19.960373737378312,3.9152029967226554,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,7.623932753428719,1.3072459016257199,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,9.182378839908377,2.2506985980726313,2
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_US_WEST_1_CALIFORNIA,1,0.5257305032956516,0.0906624003619072,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AWS_SA_EAST_1_SAO_PAULO,1,1.134481664035436,0.2455604961141944,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_SOUTH_1,1,3.6755540884221283,0.4927242971461965,1
AZURE_SOUTH_AFRICA_NORTH -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,1,2.4767620346700214,0.7583512968267314,1
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT,1,9.724330790506174,0.4511471990554128,1
AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1 -> GCP_AUSTRALIA_SOUTHEAST_1,1,16.996175289826134,3.6665362014900893,1
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,1.6968611316842241,0.49049390327127185,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,0.6289558470274237,0.18467830150257214,2
AZURE_US_EAST -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,1,0.11008090082128552,0.007962098607094958,1
GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,2.644968956448024,0.6554643969138851,2
AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,5.229868692912632,0.6633850007347064,2
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,10.247028840178185,2.783730797818862,2
GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,0.7901872250258624,0.23322869892581366,2
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,7.289396268260839,1.1386298004254058,3
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,46.9255227710862,3.779577799286926,1
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,14.258725776438508,2.6200132992016734,1
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,49.00010554858872,5.586567399768683,1
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,17.87274514096595,3.3356181998897227,1
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,6.792743792284927,0.8971830055088503,2
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,18.336092196507558,2.9880796005272714,3
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,1,8.140592207520292,2.648385701013467,3
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,15.28753843282933,2.7510401005201857,3
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,0.35227844262440966,0.05354020067898091,3
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,12.403255026578409,1.5769618006743258,2
GCP_US_SOUTH_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,1.9272167291765285,0.2569023031355755,2
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,4.8748011623781835,1.492141600465402,3
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,11.051716029872772,2.1936771081527695,3
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> AWS_US_EAST_2_OHIO,1,10.386969282387525,1.246792399979313,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,1,0.5574887624770319,0.16220710203924682,1
AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> GCP_US_CENTRAL_1,1,0.5870173713401927,0.0824661005026428,2
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,4.204518542868718,1.259822305291891,3
AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL,1,13.049964938744306,1.5215754998280318,1
AWS_US_WEST_1_CALIFORNIA -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,1,2.288434055681998,0.36950789981347043,1
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,1,98.96635946107197,2174.5186728008775,1
AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,3.984916666922045,0.16191010108741466,1
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,36.709800363473086,4.380781500367448,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,36.494904419252606,3.9648828000281355,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,18.595415157742345,3.7490945996978553,2
AWS_EU_NORTH_1_STOCKHOLM -> AWS_SA_EAST_1_SAO_PAULO -> AZURE_BRAZIL_SOUTH,1,1.2634480900066802,0.26277669821865857,1
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,12.383841842169897,2.3801359997378313,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,38.07537733109581,3.2954391001112526,2
AZURE_JAPAN_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,7.067347900519039,1.8305398094526026,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,15.436403551340817,3.3959248998144176,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,25.826444811333893,3.1652367000788217,3
